region_id,site,n_pe,n_ctrl,beta_pe,beta_ctrl,delta,p,fdr,dir_site,pos,chr,type,symbol
21412,chr12_59597075,7,11,,,,,,,59597075,chr12,gene_body,SLC16A7
21412,chr12_59597076,16,20,0,0,0,1,1,hypo,59597076,chr12,gene_body,SLC16A7
21412,chr12_59597078,7,11,,,,,,,59597078,chr12,gene_body,SLC16A7
21412,chr12_59597079,16,20,0,0,0,1,1,hypo,59597079,chr12,gene_body,SLC16A7
21412,chr12_59597111,1,0,,,,,,,59597111,chr12,gene_body,SLC16A7
21412,chr12_59597112,17,20,0,0,0,1,1,hypo,59597112,chr12,gene_body,SLC16A7
21412,chr12_59597113,1,0,,,,,,,59597113,chr12,gene_body,SLC16A7
21412,chr12_59597114,17,20,0,0,0,1,1,hypo,59597114,chr12,gene_body,SLC16A7
21412,chr12_59597144,3,1,,,,,,,59597144,chr12,gene_body,SLC16A7
21412,chr12_59597145,18,22,0.0555555555555556,0.0909090909090909,-0.0353535353535354,1,1,hypo,59597145,chr12,gene_body,SLC16A7
21412,chr12_59597148,3,1,,,,,,,59597148,chr12,gene_body,SLC16A7
21412,chr12_59597149,18,22,0.0277777777777778,0,0.0277777777777778,0.9,1,hyper,59597149,chr12,gene_body,SLC16A7
21412,chr12_59597168,1,0,,,,,,,59597168,chr12,gene_body,SLC16A7
21412,chr12_59597169,3,0,,,,,,,59597169,chr12,gene_body,SLC16A7
21412,chr12_59597341,0,1,,,,,,,59597341,chr12,gene_body,SLC16A7
21412,chr12_59597377,0,1,,,,,,,59597377,chr12,gene_body,SLC16A7
21412,chr12_59598092,2,0,,,,,,,59598092,chr12,gene_body,SLC16A7
21412,chr12_59598345,1,0,,,,,,,59598345,chr12,gene_body,SLC16A7
21412,chr12_59599267,1,0,,,,,,,59599267,chr12,gene_body,SLC16A7
21412,chr12_59599630,1,0,,,,,,,59599630,chr12,gene_body,SLC16A7
21412,chr12_59600635,0,1,,,,,,,59600635,chr12,gene_body,SLC16A7
21412,chr12_59601502,0,1,,,,,,,59601502,chr12,gene_body,SLC16A7
21412,chr12_59602704,0,1,,,,,,,59602704,chr12,gene_body,SLC16A7
21412,chr12_59604935,2,1,,,,,,,59604935,chr12,gene_body,SLC16A7
21412,chr12_59604959,1,1,,,,,,,59604959,chr12,gene_body,SLC16A7
21412,chr12_59604992,1,1,,,,,,,59604992,chr12,gene_body,SLC16A7
21412,chr12_59604996,1,1,,,,,,,59604996,chr12,gene_body,SLC16A7
21412,chr12_59605004,1,2,,,,,,,59605004,chr12,gene_body,SLC16A7
21412,chr12_59605008,1,1,,,,,,,59605008,chr12,gene_body,SLC16A7
21412,chr12_59605866,1,0,,,,,,,59605866,chr12,gene_body,SLC16A7
21412,chr12_59607302,0,1,,,,,,,59607302,chr12,gene_body,SLC16A7
21412,chr12_59609121,3,1,,,,,,,59609121,chr12,gene_body,SLC16A7
21412,chr12_59609133,2,0,,,,,,,59609133,chr12,gene_body,SLC16A7
21412,chr12_59610108,0,1,,,,,,,59610108,chr12,gene_body,SLC16A7
21412,chr12_59612068,1,0,,,,,,,59612068,chr12,gene_body,SLC16A7
21412,chr12_59612076,2,0,,,,,,,59612076,chr12,gene_body,SLC16A7
21412,chr12_59613059,1,0,,,,,,,59613059,chr12,gene_body,SLC16A7
21412,chr12_59614623,1,0,,,,,,,59614623,chr12,gene_body,SLC16A7
21412,chr12_59614706,2,0,,,,,,,59614706,chr12,gene_body,SLC16A7
21412,chr12_59614707,0,1,,,,,,,59614707,chr12,gene_body,SLC16A7
21412,chr12_59614754,9,14,,,,,,,59614754,chr12,gene_body,SLC16A7
21412,chr12_59614755,0,1,,,,,,,59614755,chr12,gene_body,SLC16A7
21412,chr12_59614759,9,14,,,,,,,59614759,chr12,gene_body,SLC16A7
21412,chr12_59614760,0,1,,,,,,,59614760,chr12,gene_body,SLC16A7
21412,chr12_59614770,9,14,,,,,,,59614770,chr12,gene_body,SLC16A7
21412,chr12_59614771,0,1,,,,,,,59614771,chr12,gene_body,SLC16A7
21412,chr12_59614784,9,14,,,,,,,59614784,chr12,gene_body,SLC16A7
21412,chr12_59614864,2,0,,,,,,,59614864,chr12,gene_body,SLC16A7
21412,chr12_59614927,1,0,,,,,,,59614927,chr12,gene_body,SLC16A7
21412,chr12_59614928,2,0,,,,,,,59614928,chr12,gene_body,SLC16A7
21412,chr12_59614951,1,2,,,,,,,59614951,chr12,gene_body,SLC16A7
21412,chr12_59614952,1,0,,,,,,,59614952,chr12,gene_body,SLC16A7
21412,chr12_59614957,1,2,,,,,,,59614957,chr12,gene_body,SLC16A7
21412,chr12_59614958,1,0,,,,,,,59614958,chr12,gene_body,SLC16A7
21412,chr12_59614981,1,2,,,,,,,59614981,chr12,gene_body,SLC16A7
21412,chr12_59614982,1,0,,,,,,,59614982,chr12,gene_body,SLC16A7
21412,chr12_59615100,1,0,,,,,,,59615100,chr12,gene_body,SLC16A7
21412,chr12_59615123,2,0,,,,,,,59615123,chr12,gene_body,SLC16A7
21412,chr12_59616970,0,1,,,,,,,59616970,chr12,gene_body,SLC16A7
21412,chr12_59618276,1,0,,,,,,,59618276,chr12,gene_body,SLC16A7
21412,chr12_59618414,0,1,,,,,,,59618414,chr12,gene_body,SLC16A7
21412,chr12_59618838,1,0,,,,,,,59618838,chr12,gene_body,SLC16A7
21412,chr12_59618839,1,0,,,,,,,59618839,chr12,gene_body,SLC16A7
21412,chr12_59619286,1,1,,,,,,,59619286,chr12,gene_body,SLC16A7
21412,chr12_59619287,1,0,,,,,,,59619287,chr12,gene_body,SLC16A7
21412,chr12_59620602,1,0,,,,,,,59620602,chr12,gene_body,SLC16A7
21412,chr12_59620618,1,0,,,,,,,59620618,chr12,gene_body,SLC16A7
21412,chr12_59622049,1,0,,,,,,,59622049,chr12,gene_body,SLC16A7
21412,chr12_59626056,1,1,,,,,,,59626056,chr12,gene_body,SLC16A7
21412,chr12_59626391,1,0,,,,,,,59626391,chr12,gene_body,SLC16A7
21412,chr12_59628534,2,1,,,,,,,59628534,chr12,gene_body,SLC16A7
21412,chr12_59628919,0,1,,,,,,,59628919,chr12,gene_body,SLC16A7
21412,chr12_59628920,1,0,,,,,,,59628920,chr12,gene_body,SLC16A7
21412,chr12_59628922,0,1,,,,,,,59628922,chr12,gene_body,SLC16A7
21412,chr12_59628923,1,0,,,,,,,59628923,chr12,gene_body,SLC16A7
21412,chr12_59629059,1,0,,,,,,,59629059,chr12,gene_body,SLC16A7
21412,chr12_59630051,1,0,,,,,,,59630051,chr12,gene_body,SLC16A7
21412,chr12_59631284,1,0,,,,,,,59631284,chr12,gene_body,SLC16A7
21412,chr12_59631795,0,1,,,,,,,59631795,chr12,gene_body,SLC16A7
21412,chr12_59631828,0,1,,,,,,,59631828,chr12,gene_body,SLC16A7
21412,chr12_59632112,1,0,,,,,,,59632112,chr12,gene_body,SLC16A7
21412,chr12_59633013,2,1,,,,,,,59633013,chr12,gene_body,SLC16A7
21412,chr12_59633063,1,0,,,,,,,59633063,chr12,gene_body,SLC16A7
21412,chr12_59633830,0,1,,,,,,,59633830,chr12,gene_body,SLC16A7
21412,chr12_59634093,3,1,,,,,,,59634093,chr12,gene_body,SLC16A7
21412,chr12_59634145,3,1,,,,,,,59634145,chr12,gene_body,SLC16A7
21412,chr12_59635852,0,1,,,,,,,59635852,chr12,gene_body,SLC16A7
21412,chr12_59636134,1,0,,,,,,,59636134,chr12,gene_body,SLC16A7
21412,chr12_59638104,1,0,,,,,,,59638104,chr12,gene_body,SLC16A7
21412,chr12_59639295,0,1,,,,,,,59639295,chr12,gene_body,SLC16A7
21412,chr12_59639420,4,2,,,,,,,59639420,chr12,gene_body,SLC16A7
21412,chr12_59639476,1,0,,,,,,,59639476,chr12,gene_body,SLC16A7
21412,chr12_59639477,3,0,,,,,,,59639477,chr12,gene_body,SLC16A7
21412,chr12_59639521,3,1,,,,,,,59639521,chr12,gene_body,SLC16A7
21412,chr12_59639522,1,0,,,,,,,59639522,chr12,gene_body,SLC16A7
21412,chr12_59639721,1,0,,,,,,,59639721,chr12,gene_body,SLC16A7
21412,chr12_59639999,1,0,,,,,,,59639999,chr12,gene_body,SLC16A7
21412,chr12_59643753,0,1,,,,,,,59643753,chr12,gene_body,SLC16A7
21412,chr12_59643825,0,1,,,,,,,59643825,chr12,gene_body,SLC16A7
21412,chr12_59644226,4,0,,,,,,,59644226,chr12,gene_body,SLC16A7
21412,chr12_59644227,32,32,0.0402909935006409,0.0551138977606249,-0.014822904259984,0.83376129233549,1,hypo,59644227,chr12,gene_body,SLC16A7
21412,chr12_59644236,32,32,0.962407478864432,0.915272685012868,0.0471347938515645,0.886351403046383,1,hyper,59644236,chr12,gene_body,SLC16A7
21412,chr12_59644237,32,32,0.953771508866689,0.96113364823431,-0.00736213936762042,0.641087668506643,1,hypo,59644237,chr12,gene_body,SLC16A7
21412,chr12_59644262,32,32,0.93956819690933,0.949017092195219,-0.00944889528588877,0.185341668161574,1,hypo,59644262,chr12,gene_body,SLC16A7
21412,chr12_59644263,32,32,0.942958657227034,0.933549407414301,0.00940924981273283,0.633599526304527,1,hyper,59644263,chr12,gene_body,SLC16A7
21412,chr12_59644288,32,32,0.0252823884696765,0.0291329474583594,-0.00385055898868283,0.967725129365973,1,hypo,59644288,chr12,gene_body,SLC16A7
21412,chr12_59644289,4,0,,,,,,,59644289,chr12,gene_body,SLC16A7
21412,chr12_59644294,2,4,,,,,,,59644294,chr12,gene_body,SLC16A7
21412,chr12_59644364,0,1,,,,,,,59644364,chr12,gene_body,SLC16A7
21412,chr12_59647122,1,0,,,,,,,59647122,chr12,gene_body,SLC16A7
21412,chr12_59647823,1,0,,,,,,,59647823,chr12,gene_body,SLC16A7
21412,chr12_59647832,1,0,,,,,,,59647832,chr12,gene_body,SLC16A7
21412,chr12_59650184,1,0,,,,,,,59650184,chr12,gene_body,SLC16A7
21412,chr12_59651090,1,0,,,,,,,59651090,chr12,gene_body,SLC16A7
21412,chr12_59652413,1,0,,,,,,,59652413,chr12,gene_body,SLC16A7
21412,chr12_59657296,1,0,,,,,,,59657296,chr12,gene_body,SLC16A7
21412,chr12_59657531,1,0,,,,,,,59657531,chr12,gene_body,SLC16A7
21412,chr12_59657727,0,1,,,,,,,59657727,chr12,gene_body,SLC16A7
21412,chr12_59661034,1,0,,,,,,,59661034,chr12,gene_body,SLC16A7
21412,chr12_59662676,1,0,,,,,,,59662676,chr12,gene_body,SLC16A7
21412,chr12_59662677,1,0,,,,,,,59662677,chr12,gene_body,SLC16A7
21412,chr12_59664125,1,0,,,,,,,59664125,chr12,gene_body,SLC16A7
21412,chr12_59664126,1,0,,,,,,,59664126,chr12,gene_body,SLC16A7
21412,chr12_59666994,1,0,,,,,,,59666994,chr12,gene_body,SLC16A7
21412,chr12_59667200,1,0,,,,,,,59667200,chr12,gene_body,SLC16A7
21412,chr12_59667757,2,0,,,,,,,59667757,chr12,gene_body,SLC16A7
21412,chr12_59667783,2,0,,,,,,,59667783,chr12,gene_body,SLC16A7
21412,chr12_59667838,3,0,,,,,,,59667838,chr12,gene_body,SLC16A7
21412,chr12_59667841,1,1,,,,,,,59667841,chr12,gene_body,SLC16A7
21412,chr12_59667842,2,0,,,,,,,59667842,chr12,gene_body,SLC16A7
21412,chr12_59667848,1,1,,,,,,,59667848,chr12,gene_body,SLC16A7
21412,chr12_59667849,2,0,,,,,,,59667849,chr12,gene_body,SLC16A7
21412,chr12_59667912,1,1,,,,,,,59667912,chr12,gene_body,SLC16A7
21412,chr12_59667913,1,1,,,,,,,59667913,chr12,gene_body,SLC16A7
21412,chr12_59669458,0,1,,,,,,,59669458,chr12,gene_body,SLC16A7
21412,chr12_59670822,1,1,,,,,,,59670822,chr12,gene_body,SLC16A7
21412,chr12_59672161,1,0,,,,,,,59672161,chr12,gene_body,SLC16A7
21412,chr12_59672191,1,0,,,,,,,59672191,chr12,gene_body,SLC16A7
21412,chr12_59672192,1,0,,,,,,,59672192,chr12,gene_body,SLC16A7
21412,chr12_59672209,1,0,,,,,,,59672209,chr12,gene_body,SLC16A7
21412,chr12_59672210,1,0,,,,,,,59672210,chr12,gene_body,SLC16A7
21412,chr12_59672239,1,0,,,,,,,59672239,chr12,gene_body,SLC16A7
21412,chr12_59675483,1,0,,,,,,,59675483,chr12,gene_body,SLC16A7
21412,chr12_59675484,1,0,,,,,,,59675484,chr12,gene_body,SLC16A7
21412,chr12_59677052,1,0,,,,,,,59677052,chr12,gene_body,SLC16A7
21412,chr12_59678216,1,0,,,,,,,59678216,chr12,gene_body,SLC16A7
21412,chr12_59678423,0,1,,,,,,,59678423,chr12,gene_body,SLC16A7
21412,chr12_59679213,3,1,,,,,,,59679213,chr12,gene_body,SLC16A7
21412,chr12_59679214,30,30,0.00277777777777778,0.0494047619047619,-0.0466269841269841,0.23728813559322,1,hypo,59679214,chr12,gene_body,SLC16A7
21412,chr12_59679284,4,2,,,,,,,59679284,chr12,gene_body,SLC16A7
21412,chr12_59679301,31,32,0.826001586438019,0.817256069094304,0.00874551734371465,0.692575080911284,1,hyper,59679301,chr12,gene_body,SLC16A7
21412,chr12_59679302,30,31,0.815221386800334,0.808266285685641,0.00695510111469366,0.591300055743551,1,hyper,59679302,chr12,gene_body,SLC16A7
21412,chr12_59679311,31,32,0.0208154399280935,0.0479713711710994,-0.027155931243006,0.441808098570308,1,hypo,59679311,chr12,gene_body,SLC16A7
21412,chr12_59679312,3,0,,,,,,,59679312,chr12,gene_body,SLC16A7
21412,chr12_59679331,2,1,,,,,,,59679331,chr12,gene_body,SLC16A7
21412,chr12_59682926,0,1,,,,,,,59682926,chr12,gene_body,SLC16A7
21412,chr12_59682997,0,1,,,,,,,59682997,chr12,gene_body,SLC16A7
21412,chr12_59683006,0,1,,,,,,,59683006,chr12,gene_body,SLC16A7
21412,chr12_59684576,0,1,,,,,,,59684576,chr12,gene_body,SLC16A7
21412,chr12_59685111,1,0,,,,,,,59685111,chr12,gene_body,SLC16A7
21412,chr12_59686385,1,0,,,,,,,59686385,chr12,gene_body,SLC16A7
21412,chr12_59686398,1,0,,,,,,,59686398,chr12,gene_body,SLC16A7
21412,chr12_59686754,1,0,,,,,,,59686754,chr12,gene_body,SLC16A7
21412,chr12_59690837,1,0,,,,,,,59690837,chr12,gene_body,SLC16A7
21412,chr12_59690872,1,0,,,,,,,59690872,chr12,gene_body,SLC16A7
21412,chr12_59690877,1,0,,,,,,,59690877,chr12,gene_body,SLC16A7
21412,chr12_59692417,1,0,,,,,,,59692417,chr12,gene_body,SLC16A7
21412,chr12_59692436,1,0,,,,,,,59692436,chr12,gene_body,SLC16A7
21412,chr12_59693484,4,0,,,,,,,59693484,chr12,gene_body,SLC16A7
21412,chr12_59693965,0,1,,,,,,,59693965,chr12,gene_body,SLC16A7
21412,chr12_59697390,0,1,,,,,,,59697390,chr12,gene_body,SLC16A7
21412,chr12_59697394,0,1,,,,,,,59697394,chr12,gene_body,SLC16A7
21412,chr12_59700091,0,1,,,,,,,59700091,chr12,gene_body,SLC16A7
21412,chr12_59700098,0,1,,,,,,,59700098,chr12,gene_body,SLC16A7
21412,chr12_59701344,0,1,,,,,,,59701344,chr12,gene_body,SLC16A7
21412,chr12_59702051,1,0,,,,,,,59702051,chr12,gene_body,SLC16A7
21412,chr12_59702052,1,0,,,,,,,59702052,chr12,gene_body,SLC16A7
21412,chr12_59704000,2,0,,,,,,,59704000,chr12,gene_body,SLC16A7
21412,chr12_59704023,2,0,,,,,,,59704023,chr12,gene_body,SLC16A7
21412,chr12_59704059,2,1,,,,,,,59704059,chr12,gene_body,SLC16A7
21412,chr12_59704070,1,1,,,,,,,59704070,chr12,gene_body,SLC16A7
21412,chr12_59704071,1,1,,,,,,,59704071,chr12,gene_body,SLC16A7
21412,chr12_59704114,1,1,,,,,,,59704114,chr12,gene_body,SLC16A7
21412,chr12_59704115,1,1,,,,,,,59704115,chr12,gene_body,SLC16A7
21412,chr12_59704925,0,1,,,,,,,59704925,chr12,gene_body,SLC16A7
21412,chr12_59705209,0,1,,,,,,,59705209,chr12,gene_body,SLC16A7
21412,chr12_59706019,2,0,,,,,,,59706019,chr12,gene_body,SLC16A7
21412,chr12_59707990,1,0,,,,,,,59707990,chr12,gene_body,SLC16A7
21412,chr12_59709164,1,0,,,,,,,59709164,chr12,gene_body,SLC16A7
21412,chr12_59709409,1,0,,,,,,,59709409,chr12,gene_body,SLC16A7
21412,chr12_59709810,1,0,,,,,,,59709810,chr12,gene_body,SLC16A7
21412,chr12_59709898,1,0,,,,,,,59709898,chr12,gene_body,SLC16A7
21412,chr12_59712570,1,3,,,,,,,59712570,chr12,gene_body,SLC16A7
21412,chr12_59712592,0,1,,,,,,,59712592,chr12,gene_body,SLC16A7
21412,chr12_59713088,0,1,,,,,,,59713088,chr12,gene_body,SLC16A7
21412,chr12_59713170,0,1,,,,,,,59713170,chr12,gene_body,SLC16A7
21412,chr12_59714603,1,1,,,,,,,59714603,chr12,gene_body,SLC16A7
21412,chr12_59714627,1,1,,,,,,,59714627,chr12,gene_body,SLC16A7
21412,chr12_59714650,1,1,,,,,,,59714650,chr12,gene_body,SLC16A7
21412,chr12_59714651,1,0,,,,,,,59714651,chr12,gene_body,SLC16A7
21412,chr12_59714762,1,0,,,,,,,59714762,chr12,gene_body,SLC16A7
21412,chr12_59714812,1,0,,,,,,,59714812,chr12,gene_body,SLC16A7
21412,chr12_59714817,1,0,,,,,,,59714817,chr12,gene_body,SLC16A7
21412,chr12_59714860,1,0,,,,,,,59714860,chr12,gene_body,SLC16A7
21412,chr12_59715608,0,1,,,,,,,59715608,chr12,gene_body,SLC16A7
21412,chr12_59715609,1,1,,,,,,,59715609,chr12,gene_body,SLC16A7
21412,chr12_59716932,0,1,,,,,,,59716932,chr12,gene_body,SLC16A7
21412,chr12_59717026,1,0,,,,,,,59717026,chr12,gene_body,SLC16A7
21412,chr12_59717044,1,0,,,,,,,59717044,chr12,gene_body,SLC16A7
21412,chr12_59717343,0,1,,,,,,,59717343,chr12,gene_body,SLC16A7
21412,chr12_59717344,0,1,,,,,,,59717344,chr12,gene_body,SLC16A7
21412,chr12_59720753,0,1,,,,,,,59720753,chr12,gene_body,SLC16A7
21412,chr12_59721150,1,0,,,,,,,59721150,chr12,gene_body,SLC16A7
21412,chr12_59721263,0,1,,,,,,,59721263,chr12,gene_body,SLC16A7
21412,chr12_59723845,0,1,,,,,,,59723845,chr12,gene_body,SLC16A7
21412,chr12_59724023,1,0,,,,,,,59724023,chr12,gene_body,SLC16A7
21412,chr12_59724034,1,0,,,,,,,59724034,chr12,gene_body,SLC16A7
21412,chr12_59724035,0,1,,,,,,,59724035,chr12,gene_body,SLC16A7
21412,chr12_59726099,0,1,,,,,,,59726099,chr12,gene_body,SLC16A7
21412,chr12_59726215,1,0,,,,,,,59726215,chr12,gene_body,SLC16A7
21412,chr12_59728852,0,1,,,,,,,59728852,chr12,gene_body,SLC16A7
21412,chr12_59729291,1,0,,,,,,,59729291,chr12,gene_body,SLC16A7
21412,chr12_59729373,1,0,,,,,,,59729373,chr12,gene_body,SLC16A7
21412,chr12_59729408,2,1,,,,,,,59729408,chr12,gene_body,SLC16A7
21412,chr12_59732863,1,0,,,,,,,59732863,chr12,gene_body,SLC16A7
21412,chr12_59733305,1,2,,,,,,,59733305,chr12,gene_body,SLC16A7
21412,chr12_59733306,2,2,,,,,,,59733306,chr12,gene_body,SLC16A7
21412,chr12_59733308,1,2,,,,,,,59733308,chr12,gene_body,SLC16A7
21412,chr12_59733309,2,2,,,,,,,59733309,chr12,gene_body,SLC16A7
21412,chr12_59733363,4,1,,,,,,,59733363,chr12,gene_body,SLC16A7
21412,chr12_59733391,29,31,0.870693865521452,0.836627517011768,0.0340663485096843,0.834234025311126,1,hyper,59733391,chr12,gene_body,SLC16A7
21412,chr12_59733392,28,31,0.911507936507937,0.810019550342131,0.101488386165805,0.348307455007839,1,hyper,59733392,chr12,gene_body,SLC16A7
21412,chr12_59733435,29,31,0.866983495431771,0.853405765644855,0.0135777297869165,0.760045116512917,1,hyper,59733435,chr12,gene_body,SLC16A7
21412,chr12_59733436,28,31,0.907471001221001,0.8772238514174,0.0302471498036014,0.892123948567668,1,hyper,59733436,chr12,gene_body,SLC16A7
21412,chr12_59733478,5,0,,,,,,,59733478,chr12,gene_body,SLC16A7
21412,chr12_59733479,3,0,,,,,,,59733479,chr12,gene_body,SLC16A7
21412,chr12_59733493,17,22,0.994397759103641,0.954545454545455,0.0398523045581869,1,1,hyper,59733493,chr12,gene_body,SLC16A7
21412,chr12_59733664,3,0,,,,,,,59733664,chr12,gene_body,SLC16A7
21412,chr12_59733665,2,1,,,,,,,59733665,chr12,gene_body,SLC16A7
21412,chr12_59733706,31,32,0.850215874612349,0.882528066779712,-0.0323121921673627,0.180742776262361,1,hypo,59733706,chr12,gene_body,SLC16A7
21412,chr12_59733707,31,32,0.872889280704944,0.870932903524616,0.00195637718032871,0.457017865908712,1,hyper,59733707,chr12,gene_body,SLC16A7
21412,chr12_59733744,5,3,,,,,,,59733744,chr12,gene_body,SLC16A7
21412,chr12_59733769,5,2,,,,,,,59733769,chr12,gene_body,SLC16A7
21412,chr12_59733775,3,2,,,,,,,59733775,chr12,gene_body,SLC16A7
21412,chr12_59733776,1,1,,,,,,,59733776,chr12,gene_body,SLC16A7
21412,chr12_59733830,3,2,,,,,,,59733830,chr12,gene_body,SLC16A7
21412,chr12_59733831,0,1,,,,,,,59733831,chr12,gene_body,SLC16A7
21412,chr12_59733859,3,2,,,,,,,59733859,chr12,gene_body,SLC16A7
21412,chr12_59733920,0,1,,,,,,,59733920,chr12,gene_body,SLC16A7
21412,chr12_59734602,0,2,,,,,,,59734602,chr12,gene_body,SLC16A7
21412,chr12_59737064,1,0,,,,,,,59737064,chr12,gene_body,SLC16A7
21412,chr12_59737065,0,1,,,,,,,59737065,chr12,gene_body,SLC16A7
21412,chr12_59743188,1,0,,,,,,,59743188,chr12,gene_body,SLC16A7
21412,chr12_59744407,0,2,,,,,,,59744407,chr12,gene_body,SLC16A7
21412,chr12_59744688,1,0,,,,,,,59744688,chr12,gene_body,SLC16A7
21412,chr12_59744698,1,0,,,,,,,59744698,chr12,gene_body,SLC16A7
21412,chr12_59744866,1,1,,,,,,,59744866,chr12,gene_body,SLC16A7
21412,chr12_59746125,0,1,,,,,,,59746125,chr12,gene_body,SLC16A7
21412,chr12_59746178,1,0,,,,,,,59746178,chr12,gene_body,SLC16A7
21412,chr12_59747861,0,1,,,,,,,59747861,chr12,gene_body,SLC16A7
21412,chr12_59748095,1,0,,,,,,,59748095,chr12,gene_body,SLC16A7
21412,chr12_59748096,0,1,,,,,,,59748096,chr12,gene_body,SLC16A7
21412,chr12_59748117,1,0,,,,,,,59748117,chr12,gene_body,SLC16A7
21412,chr12_59748118,0,1,,,,,,,59748118,chr12,gene_body,SLC16A7
21412,chr12_59748131,0,1,,,,,,,59748131,chr12,gene_body,SLC16A7
21412,chr12_59748535,0,1,,,,,,,59748535,chr12,gene_body,SLC16A7
21412,chr12_59749467,0,1,,,,,,,59749467,chr12,gene_body,SLC16A7
21412,chr12_59749468,1,0,,,,,,,59749468,chr12,gene_body,SLC16A7
21412,chr12_59751151,1,2,,,,,,,59751151,chr12,gene_body,SLC16A7
21412,chr12_59751168,0,2,,,,,,,59751168,chr12,gene_body,SLC16A7
21412,chr12_59751174,0,1,,,,,,,59751174,chr12,gene_body,SLC16A7
21412,chr12_59751177,0,1,,,,,,,59751177,chr12,gene_body,SLC16A7
21412,chr12_59751186,0,2,,,,,,,59751186,chr12,gene_body,SLC16A7
21412,chr12_59751270,1,1,,,,,,,59751270,chr12,gene_body,SLC16A7
21412,chr12_59751271,0,1,,,,,,,59751271,chr12,gene_body,SLC16A7
21412,chr12_59751275,1,1,,,,,,,59751275,chr12,gene_body,SLC16A7
21412,chr12_59751276,0,1,,,,,,,59751276,chr12,gene_body,SLC16A7
21412,chr12_59751281,1,1,,,,,,,59751281,chr12,gene_body,SLC16A7
21412,chr12_59751286,1,1,,,,,,,59751286,chr12,gene_body,SLC16A7
21412,chr12_59751296,1,1,,,,,,,59751296,chr12,gene_body,SLC16A7
21412,chr12_59751313,1,1,,,,,,,59751313,chr12,gene_body,SLC16A7
21412,chr12_59751508,0,1,,,,,,,59751508,chr12,gene_body,SLC16A7
21412,chr12_59751534,0,1,,,,,,,59751534,chr12,gene_body,SLC16A7
21412,chr12_59751540,0,1,,,,,,,59751540,chr12,gene_body,SLC16A7
21412,chr12_59751830,1,0,,,,,,,59751830,chr12,gene_body,SLC16A7
21412,chr12_59751831,1,0,,,,,,,59751831,chr12,gene_body,SLC16A7
21412,chr12_59751855,1,0,,,,,,,59751855,chr12,gene_body,SLC16A7
21412,chr12_59751856,2,0,,,,,,,59751856,chr12,gene_body,SLC16A7
21412,chr12_59751883,1,0,,,,,,,59751883,chr12,gene_body,SLC16A7
21412,chr12_59751884,2,0,,,,,,,59751884,chr12,gene_body,SLC16A7
21412,chr12_59751887,1,0,,,,,,,59751887,chr12,gene_body,SLC16A7
21412,chr12_59751921,2,1,,,,,,,59751921,chr12,gene_body,SLC16A7
21412,chr12_59751941,3,1,,,,,,,59751941,chr12,gene_body,SLC16A7
21412,chr12_59751948,3,1,,,,,,,59751948,chr12,gene_body,SLC16A7
21412,chr12_59751956,3,1,,,,,,,59751956,chr12,gene_body,SLC16A7
21412,chr12_59756130,0,1,,,,,,,59756130,chr12,gene_body,SLC16A7
21412,chr12_59757162,0,1,,,,,,,59757162,chr12,gene_body,SLC16A7
21412,chr12_59757765,0,1,,,,,,,59757765,chr12,gene_body,SLC16A7
21412,chr12_59757919,0,1,,,,,,,59757919,chr12,gene_body,SLC16A7
21412,chr12_59759320,0,1,,,,,,,59759320,chr12,gene_body,SLC16A7
21412,chr12_59759527,1,0,,,,,,,59759527,chr12,gene_body,SLC16A7
21412,chr12_59760087,1,0,,,,,,,59760087,chr12,gene_body,SLC16A7
21412,chr12_59760088,1,0,,,,,,,59760088,chr12,gene_body,SLC16A7
21412,chr12_59760117,1,0,,,,,,,59760117,chr12,gene_body,SLC16A7
21412,chr12_59762038,1,0,,,,,,,59762038,chr12,gene_body,SLC16A7
21412,chr12_59762333,1,0,,,,,,,59762333,chr12,gene_body,SLC16A7
21412,chr12_59762509,0,1,,,,,,,59762509,chr12,gene_body,SLC16A7
21412,chr12_59764427,1,0,,,,,,,59764427,chr12,gene_body,SLC16A7
21412,chr12_59764439,1,1,,,,,,,59764439,chr12,gene_body,SLC16A7
21412,chr12_59767138,3,2,,,,,,,59767138,chr12,gene_body,SLC16A7
21412,chr12_59770263,2,0,,,,,,,59770263,chr12,gene_body,SLC16A7
